round,client_id,class_name,available,feature_name,server_normalized_mean_abs_shap,client_normalized_mean_abs_shap,client_minus_server,absolute_difference,server_rank,client_rank
10,4,BENIGN,1,cwr_flag_number,0.0,0.0,0.0,0.0,35,34
10,4,BENIGN,1,ack_count,0.002300353777652064,0.0001879970555416387,-0.0021123567221104254,0.0021123567221104254,17,22
10,4,BENIGN,1,syn_count,0.016244447332371216,0.009903763214344897,-0.006340684118026319,0.006340684118026319,12,10
10,4,BENIGN,1,fin_count,0.008515536227440914,0.008150400834377404,-0.00036513539306350963,0.00036513539306350963,14,12
10,4,BENIGN,1,rst_count,0.0061129636085170275,0.005605230646053603,-0.0005077329624634244,0.0005077329624634244,15,14
10,4,BENIGN,1,HTTP,2.4077270784735506e-05,1.6518673143916377e-05,-7.558597640819128e-06,7.558597640819128e-06,27,27
10,4,BENIGN,1,HTTPS,0.0001549465062356329,0.000572204338615312,0.00041725783237967905,0.00041725783237967905,22,19
10,4,BENIGN,1,DNS,4.246174514857202e-06,3.13804956606702e-08,-4.214794019196532e-06,4.214794019196532e-06,29,32
10,4,BENIGN,1,Telnet,0.0,0.0,0.0,0.0,36,35
10,4,BENIGN,1,SMTP,0.0,0.0,0.0,0.0,37,36
10,4,BENIGN,1,SSH,4.4922770839119017e-08,0.0,-4.4922770839119017e-08,4.4922770839119017e-08,33,37
10,4,BENIGN,1,IRC,0.0,0.0,0.0,0.0,38,38
10,4,BENIGN,1,TCP,0.00026875620697950535,0.00043235255091759615,0.0001635963439380908,0.0001635963439380908,20,20
10,4,BENIGN,1,UDP,0.011870163271980374,0.009570400494022942,-0.0022997627779574314,0.0022997627779574314,13,11
10,4,BENIGN,1,DHCP,4.9830889492575896e-08,0.0,-4.9830889492575896e-08,4.9830889492575896e-08,32,39
10,4,BENIGN,1,ARP,2.820018527471441e-06,1.7132199397553444e-07,-2.648696533495906e-06,2.648696533495906e-06,30,29
10,4,BENIGN,1,ICMP,0.00016040353128702578,0.0004196945109759469,0.00025929097968892115,0.00025929097968892115,21,21
10,4,BENIGN,1,IGMP,0.0,6.247718750759933e-08,6.247718750759933e-08,6.247718750759933e-08,39,30
10,4,BENIGN,1,IPv,1.0447528432439806e-05,8.040672475920211e-07,-9.643461184847785e-06,9.643461184847785e-06,28,28
10,4,BENIGN,1,LLC,2.660515562323992e-06,3.604314562154105e-08,-2.6244724167024507e-06,2.6244724167024507e-06,31,31
10,4,BENIGN,1,Tot sum,0.649753820018192,0.5234583200337873,-0.1262954999844047,0.1262954999844047,1,3
10,4,BENIGN,1,Min,0.02477800903231294,0.006098672731750899,-0.018679336300562042,0.018679336300562042,11,13
10,4,BENIGN,1,Max,0.08588161650917689,0.027104361621898602,-0.05877725488727829,0.05877725488727829,8,6
10,4,BENIGN,1,AVG,0.41865456401465395,0.010191774032124797,-0.40846278998252916,0.40846278998252916,2,8
10,4,BENIGN,1,Std,0.35317072648962855,0.1325739237354275,-0.22059680275420104,0.22059680275420104,4,5
10,4,BENIGN,1,Tot size,0.2693839956775295,0.012068209802964806,-0.2573157858745647,0.2573157858745647,5,7
10,4,BENIGN,1,IAT,0.10871288159837901,0.010017201869274772,-0.09869567972910424,0.09869567972910424,7,9
10,4,BENIGN,1,Number,0.0543316743839234,0.1623714194742033,0.1080397450902799,0.1080397450902799,9,4
10,4,BENIGN,1,Variance,0.3962682338371181,0.5298037740455656,0.13353554020844743,0.13353554020844743,3,2
10,5,BENIGN,0,Header_Length,0.0014995702629098345,0.0,-0.0014995702629098345,0.0014995702629098345,18,1
10,5,BENIGN,0,Protocol Type,5.661100030196877e-05,0.0,-5.661100030196877e-05,5.661100030196877e-05,24,2
10,5,BENIGN,0,Time_To_Live,0.15560282460347208,0.0,-0.15560282460347208,0.15560282460347208,6,3
