round,source,client_id,class_id,class_name,available,feature_id,feature_name,normalized_mean_abs_shap,feature_rank_within_class
10,client_5,5,4,RECON,1,1,Protocol Type,0.00023468359196765574,25
10,client_5,5,4,RECON,1,2,Time_To_Live,0.07055268852692201,8
10,client_5,5,4,RECON,1,3,Rate,0.0011988276797996978,20
10,client_5,5,4,RECON,1,4,fin_flag_number,0.00031242283965799404,24
10,client_5,5,4,RECON,1,5,syn_flag_number,0.06550945992325731,9
10,client_5,5,4,RECON,1,6,rst_flag_number,0.0007216890526938824,22
10,client_5,5,4,RECON,1,7,psh_flag_number,0.00031905025610678577,23
10,client_5,5,4,RECON,1,8,ack_flag_number,0.03804934815299781,11
10,client_5,5,4,RECON,1,9,ece_flag_number,3.433085004627647e-08,35
10,client_5,5,4,RECON,1,10,cwr_flag_number,1.3005286341825616e-06,33
10,client_5,5,4,RECON,1,11,ack_count,0.01921499408502226,16
10,client_5,5,4,RECON,1,12,syn_count,0.019240173193469483,15
10,client_5,5,4,RECON,1,13,fin_count,0.029952563037841773,12
10,client_5,5,4,RECON,1,14,rst_count,0.0193748237065787,14
10,client_5,5,4,RECON,1,15,HTTP,0.00011872567309924111,26
10,client_5,5,4,RECON,1,16,HTTPS,9.476287321508815e-05,27
10,client_5,5,4,RECON,1,17,DNS,4.668334132130637e-05,28
10,client_5,5,4,RECON,1,18,Telnet,0.0,36
10,client_5,5,4,RECON,1,19,SMTP,0.0,37
10,client_5,5,4,RECON,1,20,SSH,2.7672866873207386e-06,32
10,client_5,5,4,RECON,1,21,IRC,0.0,38
10,client_5,5,4,RECON,1,22,TCP,0.001206201827164488,19
10,client_5,5,4,RECON,1,23,UDP,0.022397830579452025,13
10,client_5,5,4,RECON,1,24,DHCP,4.639254207135907e-07,34
10,client_5,5,4,RECON,1,25,ARP,2.6501041062153033e-05,30
10,client_5,5,4,RECON,1,26,ICMP,0.0010951423626534332,21
10,client_5,5,4,RECON,1,27,IGMP,0.0,39
10,client_5,5,4,RECON,1,28,IPv,2.5233619032159436e-05,31
10,client_5,5,4,RECON,1,29,LLC,3.4566717176624424e-05,29
10,client_5,5,4,RECON,1,30,Tot sum,0.7865349324191431,1
10,client_5,5,4,RECON,1,31,Min,0.001948434082088386,18
10,client_5,5,4,RECON,1,32,Max,0.049795479412228505,10
10,client_5,5,4,RECON,1,33,AVG,0.20968529032943942,4
10,client_5,5,4,RECON,1,34,Std,0.19033232646551984,5
10,client_5,5,4,RECON,1,35,Tot size,0.22561613241091322,3
10,client_5,5,4,RECON,1,36,IAT,0.12125329568184291,6
10,client_5,5,4,RECON,1,37,Number,0.11040093374141509,7
10,client_5,5,4,RECON,1,38,Variance,0.4556779076871512,2
10,client_1,1,5,SPOOFING,1,0,Header_Length,0.0012095192051933383,19
10,client_1,1,5,SPOOFING,1,1,Protocol Type,0.0003126216601099942,23
10,client_1,1,5,SPOOFING,1,2,Time_To_Live,0.08832597095972629,7
10,client_1,1,5,SPOOFING,1,3,Rate,0.0018902472492399154,18
10,client_1,1,5,SPOOFING,1,4,fin_flag_number,0.00023215521787687624,24
10,client_1,1,5,SPOOFING,1,5,syn_flag_number,0.04038331647763328,10
10,client_1,1,5,SPOOFING,1,6,rst_flag_number,0.0003671273814526125,21
10,client_1,1,5,SPOOFING,1,7,psh_flag_number,0.0003344691385034867,22
10,client_1,1,5,SPOOFING,1,8,ack_flag_number,0.05028416426785898,8
10,client_1,1,5,SPOOFING,1,9,ece_flag_number,0.0,34
10,client_1,1,5,SPOOFING,1,10,cwr_flag_number,0.0,35
10,client_1,1,5,SPOOFING,1,11,ack_count,0.005134306217084946,17
10,client_1,1,5,SPOOFING,1,12,syn_count,0.017060658947926664,14
10,client_1,1,5,SPOOFING,1,13,fin_count,0.015690940828300887,16
10,client_1,1,5,SPOOFING,1,14,rst_count,0.016257762931477182,15
10,client_1,1,5,SPOOFING,1,15,HTTP,4.245575108089833e-05,27
10,client_1,1,5,SPOOFING,1,16,HTTPS,0.00020979344346685303,25
10,client_1,1,5,SPOOFING,1,17,DNS,2.2466552783530367e-05,29
10,client_1,1,5,SPOOFING,1,18,Telnet,0.0,36
10,client_1,1,5,SPOOFING,1,19,SMTP,0.0,37
10,client_1,1,5,SPOOFING,1,20,SSH,0.0,38
10,client_1,1,5,SPOOFING,1,21,IRC,0.0,39
10,client_1,1,5,SPOOFING,1,22,TCP,0.00042475752445618925,20
10,client_1,1,5,SPOOFING,1,23,UDP,0.0369282329880498,11
10,client_1,1,5,SPOOFING,1,24,DHCP,1.134170421006227e-06,33
10,client_1,1,5,SPOOFING,1,25,ARP,1.9884328964054495e-05,30
10,client_1,1,5,SPOOFING,1,26,ICMP,0.00016577363501702648,26
10,client_1,1,5,SPOOFING,1,27,IGMP,1.1754144037098094e-06,32
10,client_1,1,5,SPOOFING,1,28,IPv,1.3778388191464365e-05,31
10,client_1,1,5,SPOOFING,1,29,LLC,3.1560875631688024e-05,28
10,client_1,1,5,SPOOFING,1,30,Tot sum,0.5181365124367195,2
10,client_1,1,5,SPOOFING,1,31,Min,0.02531568170962946,13
10,client_1,1,5,SPOOFING,1,32,Max,0.029570458531867017,12
10,client_1,1,5,SPOOFING,1,33,AVG,0.3432111744906724,4
10,client_1,1,5,SPOOFING,1,34,Std,0.21915078274324667,5
10,client_1,1,5,SPOOFING,1,35,Tot size,0.5246730993701236,1
10,client_1,1,5,SPOOFING,1,36,IAT,0.09686674260896934,6
10,client_1,1,5,SPOOFING,1,37,Number,0.04279070871647312,9
10,client_1,1,5,SPOOFING,1,38,Variance,0.5133654569479195,3
10,client_2,2,5,SPOOFING,1,0,Header_Length,0.0007312465321035911,17
10,client_2,2,5,SPOOFING,1,1,Protocol Type,0.0003677315305224332,19
10,client_2,2,5,SPOOFING,1,2,Time_To_Live,0.08169711807965736,6
10,client_2,2,5,SPOOFING,1,3,Rate,0.0017748810460859676,16
10,client_2,2,5,SPOOFING,1,4,fin_flag_number,2.8223489773030796e-06,30
10,client_2,2,5,SPOOFING,1,5,syn_flag_number,0.03780015386243783,9
10,client_2,2,5,SPOOFING,1,6,rst_flag_number,1.3824208889714295e-05,27
10,client_2,2,5,SPOOFING,1,7,psh_flag_number,0.0003230899622110655,20
10,client_2,2,5,SPOOFING,1,8,ack_flag_number,0.02844338597975404,11
10,client_2,2,5,SPOOFING,1,9,ece_flag_number,1.5486539242878135e-08,32
10,client_2,2,5,SPOOFING,1,10,cwr_flag_number,0.0,33
10,client_2,2,5,SPOOFING,1,11,ack_count,0.004522608046370487,15
10,client_2,2,5,SPOOFING,1,12,syn_count,0.013153301247126941,14
10,client_2,2,5,SPOOFING,1,13,fin_count,2.1002596366775492e-05,24
10,client_2,2,5,SPOOFING,1,14,rst_count,0.0006283895616020515,18
10,client_2,2,5,SPOOFING,1,15,HTTP,6.859987627428485e-05,23
10,client_2,2,5,SPOOFING,1,16,HTTPS,0.0001618908476319619,22
10,client_2,2,5,SPOOFING,1,17,DNS,1.452229762218324e-06,31
10,client_2,2,5,SPOOFING,1,18,Telnet,0.0,34
10,client_2,2,5,SPOOFING,1,19,SMTP,0.0,35
10,client_2,2,5,SPOOFING,1,20,SSH,0.0,36
10,client_2,2,5,SPOOFING,1,21,IRC,0.0,37
10,client_2,2,5,SPOOFING,1,22,TCP,0.0002538252801266005,21
10,client_2,2,5,SPOOFING,1,23,UDP,0.03964611129103749,8
10,client_2,2,5,SPOOFING,1,24,DHCP,0.0,38
10,client_2,2,5,SPOOFING,1,25,ARP,1.2262394195217362e-05,28
10,client_2,2,5,SPOOFING,1,26,ICMP,1.7325856881587754e-05,26
10,client_2,2,5,SPOOFING,1,27,IGMP,0.0,39
10,client_2,2,5,SPOOFING,1,28,IPv,2.9916540659905866e-06,29
10,client_2,2,5,SPOOFING,1,29,LLC,1.9477217860958427e-05,25
