round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_4,4,MIRAI,8,UDP,0.030812581926468602
10,client_4,4,MIRAI,9,syn_flag_number,0.011974290420461857
10,client_4,4,MIRAI,10,syn_count,0.010041758587653493
10,client_5,5,MIRAI,1,Tot sum,0.7527044444742103
10,client_5,5,MIRAI,2,AVG,0.5197148241426771
10,client_5,5,MIRAI,3,Tot size,0.3938182061366513
10,client_5,5,MIRAI,4,Std,0.04792486620526891
10,client_5,5,MIRAI,5,Variance,0.04779641875213693
10,client_5,5,MIRAI,6,Max,0.04075374255459345
10,client_5,5,MIRAI,7,Min,0.036611133092966056
10,client_5,5,MIRAI,8,UDP,0.024863536314840794
10,client_5,5,MIRAI,9,syn_flag_number,0.0034668426163664934
10,client_5,5,MIRAI,10,rst_count,0.0030514158714795517
10,server,,RECON,1,Tot sum,0.7398768513632267
10,server,,RECON,2,Variance,0.47305443588489754
10,server,,RECON,3,Std,0.23372284402944882
10,server,,RECON,4,AVG,0.22487770280590738
10,server,,RECON,5,Tot size,0.21046194097301676
10,server,,RECON,6,IAT,0.20068700154009672
10,server,,RECON,7,syn_flag_number,0.14775537712214434
10,server,,RECON,8,Time_To_Live,0.07990635255954148
10,server,,RECON,9,Number,0.06367503805697677
10,server,,RECON,10,Max,0.042675165163458394
10,client_1,1,RECON,1,Tot sum,0.7332026636369823
10,client_1,1,RECON,2,syn_flag_number,0.5141166228635953
10,client_1,1,RECON,3,Variance,0.3189074703211131
10,client_1,1,RECON,4,Tot size,0.1740669888848635
10,client_1,1,RECON,5,Number,0.13791455429953955
10,client_1,1,RECON,6,Std,0.13406269824242736
10,client_1,1,RECON,7,syn_count,0.10760844019351927
10,client_1,1,RECON,8,AVG,0.08440016634977852
10,client_1,1,RECON,9,ack_flag_number,0.06273949899820422
10,client_1,1,RECON,10,IAT,0.05605907423476544
10,client_2,2,RECON,1,Tot sum,0.7293461702715073
10,client_2,2,RECON,2,Variance,0.4790415195728186
10,client_2,2,RECON,3,Tot size,0.25274103995231567
10,client_2,2,RECON,4,AVG,0.22611595599275802
10,client_2,2,RECON,5,IAT,0.208279767025871
10,client_2,2,RECON,6,syn_flag_number,0.2034864704287658
10,client_2,2,RECON,7,Std,0.16521329362382683
10,client_2,2,RECON,8,Number,0.059380661336437726
10,client_2,2,RECON,9,syn_count,0.052524676099200446
10,client_2,2,RECON,10,Time_To_Live,0.04727235097943702
10,client_3,3,RECON,1,Tot sum,0.7979257968682247
10,client_3,3,RECON,2,Variance,0.4220266302674515
10,client_3,3,RECON,3,IAT,0.2594200875612231
10,client_3,3,RECON,4,AVG,0.17863463904741392
10,client_3,3,RECON,5,Tot size,0.17517600305252307
10,client_3,3,RECON,6,Std,0.17136845635168227
10,client_3,3,RECON,7,syn_flag_number,0.08646826617480122
10,client_3,3,RECON,8,Number,0.08613823047073112
10,client_3,3,RECON,9,Time_To_Live,0.05627016915966964
10,client_3,3,RECON,10,syn_count,0.048228484153264674
10,client_4,4,RECON,1,Variance,0.8363419002054368
10,client_4,4,RECON,2,AVG,0.36075759024703735
10,client_4,4,RECON,3,Tot sum,0.271253496582644
10,client_4,4,RECON,4,Tot size,0.2684887064580932
10,client_4,4,RECON,5,Std,0.14284379394228436
10,client_4,4,RECON,6,IAT,0.049900977663895466
10,client_4,4,RECON,7,Max,0.03595218246302593
10,client_4,4,RECON,8,syn_flag_number,0.012653497955157864
10,client_4,4,RECON,9,Number,0.011753221142071744
10,client_4,4,RECON,10,syn_count,0.008731094700997
