round,source,client_id,class_id,class_name,available,feature_id,feature_name,normalized_mean_abs_shap,feature_rank_within_class
10,client_3,3,1,DDOS,1,22,TCP,0.006666982926139603,16
10,client_3,3,1,DDOS,1,23,UDP,0.055942013759062506,7
10,client_3,3,1,DDOS,1,24,DHCP,1.4125307549715266e-07,31
10,client_3,3,1,DDOS,1,25,ARP,7.967979115447104e-07,28
10,client_3,3,1,DDOS,1,26,ICMP,0.011822736354963254,14
10,client_3,3,1,DDOS,1,27,IGMP,0.0,38
10,client_3,3,1,DDOS,1,28,IPv,4.7214158821416607e-07,30
10,client_3,3,1,DDOS,1,29,LLC,7.58967105325517e-07,29
10,client_3,3,1,DDOS,1,30,Tot sum,0.9554843330202777,1
10,client_3,3,1,DDOS,1,31,Min,0.006562346875274087,17
10,client_3,3,1,DDOS,1,32,Max,0.011813632512000837,15
10,client_3,3,1,DDOS,1,33,AVG,0.12305582604019581,4
10,client_3,3,1,DDOS,1,34,Std,0.017437349615105648,11
10,client_3,3,1,DDOS,1,35,Tot size,0.15928986984755125,3
10,client_3,3,1,DDOS,1,36,IAT,0.0027395247153217026,20
10,client_3,3,1,DDOS,1,37,Number,0.0,39
10,client_3,3,1,DDOS,1,38,Variance,0.16686721022470738,2
10,client_4,4,1,DDOS,1,0,Header_Length,0.08091251219090406,12
10,client_4,4,1,DDOS,1,1,Protocol Type,0.020125640526156535,18
10,client_4,4,1,DDOS,1,2,Time_To_Live,0.01632561373012453,20
10,client_4,4,1,DDOS,1,3,Rate,0.021088616476602796,17
10,client_4,4,1,DDOS,1,4,fin_flag_number,0.0009393410235323761,25
10,client_4,4,1,DDOS,1,5,syn_flag_number,0.3765539496671754,3
10,client_4,4,1,DDOS,1,6,rst_flag_number,0.0011210719170892155,24
10,client_4,4,1,DDOS,1,7,psh_flag_number,0.017086560098956153,19
10,client_4,4,1,DDOS,1,8,ack_flag_number,0.1177165058436748,9
10,client_4,4,1,DDOS,1,9,ece_flag_number,0.0,31
10,client_4,4,1,DDOS,1,10,cwr_flag_number,0.0,32
10,client_4,4,1,DDOS,1,11,ack_count,0.08204652806108519,11
10,client_4,4,1,DDOS,1,12,syn_count,0.19631147365273285,5
10,client_4,4,1,DDOS,1,13,fin_count,0.2093034146536246,4
10,client_4,4,1,DDOS,1,14,rst_count,0.12888786308034353,7
10,client_4,4,1,DDOS,1,15,HTTP,0.003933537104181087,22
10,client_4,4,1,DDOS,1,16,HTTPS,0.002895367463895047,23
10,client_4,4,1,DDOS,1,17,DNS,4.0913139219204584e-05,27
10,client_4,4,1,DDOS,1,18,Telnet,0.0,33
10,client_4,4,1,DDOS,1,19,SMTP,0.0,34
10,client_4,4,1,DDOS,1,20,SSH,0.0,35
10,client_4,4,1,DDOS,1,21,IRC,0.0,36
10,client_4,4,1,DDOS,1,22,TCP,0.037359480301189484,16
10,client_4,4,1,DDOS,1,23,UDP,0.15056267439463675,6
10,client_4,4,1,DDOS,1,24,DHCP,0.0,37
10,client_4,4,1,DDOS,1,25,ARP,3.5042129298738357e-05,28
10,client_4,4,1,DDOS,1,26,ICMP,0.045596779901912986,15
10,client_4,4,1,DDOS,1,27,IGMP,4.2120419516891823e-07,30
10,client_4,4,1,DDOS,1,28,IPv,2.410636833082887e-05,29
10,client_4,4,1,DDOS,1,29,LLC,5.517238997951561e-05,26
