round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,server,,WEB,7,Std,0.08456503350339206
10,server,,WEB,8,Min,0.0549369466372689
10,server,,WEB,9,Number,0.04612712254112471
10,server,,WEB,10,Max,0.027973289092060517
10,client_3,3,WEB,1,Tot sum,0.6572548927499458
10,client_3,3,WEB,2,IAT,0.6206462307445338
10,client_3,3,WEB,3,Variance,0.34004404101620533
10,client_3,3,WEB,4,AVG,0.16044992738606956
10,client_3,3,WEB,5,Tot size,0.1439771735802325
10,client_3,3,WEB,6,Std,0.11816084639001925
10,client_3,3,WEB,7,Time_To_Live,0.06812699723807716
10,client_3,3,WEB,8,Number,0.030269940155848333
10,client_3,3,WEB,9,Max,0.028396809327020885
10,client_3,3,WEB,10,ack_flag_number,0.015355719162807025
