round,client_id,num_examples,fedavg_weight,final_weight,warmup,server_f1_source_round,client_score,raw_shap_weight,importance::BENIGN,previous_server_f1::BENIGN,similarity::BENIGN,client_validation_f1::BENIGN,gain::BENIGN,peer_count::BENIGN,comparable::BENIGN,importance::DDOS,previous_server_f1::DDOS,similarity::DDOS,client_validation_f1::DDOS,gain::DDOS,peer_count::DDOS,comparable::DDOS,importance::DOS,previous_server_f1::DOS,similarity::DOS,client_validation_f1::DOS,gain::DOS,peer_count::DOS,comparable::DOS,importance::MIRAI,previous_server_f1::MIRAI,similarity::MIRAI,client_validation_f1::MIRAI,gain::MIRAI,peer_count::MIRAI,comparable::MIRAI,importance::RECON,previous_server_f1::RECON,similarity::RECON,client_validation_f1::RECON,gain::RECON,peer_count::RECON,comparable::RECON,importance::SPOOFING,previous_server_f1::SPOOFING,similarity::SPOOFING,client_validation_f1::SPOOFING,gain::SPOOFING,peer_count::SPOOFING,comparable::SPOOFING,importance::WEB,previous_server_f1::WEB,similarity::WEB,client_validation_f1::WEB,gain::WEB,peer_count::WEB,comparable::WEB
7,1,515452,0.2,0.14082773428312811,0,6,0.3175886374162017,0.09746287175139044,0.037328896302979565,0.5165983606557377,0.9896606687887856,0.535042735042735,0.01844437438699731,3,1,0.022544961897379773,0.8553594689130305,0.8450405660879051,0.6819910127894919,0.0,4,1,0.19284046635207272,6.499415052645263e-05,0.6203888341898266,0.12667304015296368,0.12660804600243722,2,1,0.19284046635207272,0.0005993407252022775,0.9712769226909219,0.0,0.0,1,1,0.1687642763913499,0.11426616489907629,0.7968610015449891,0.0,0.0,2,1,0.19284046635207272,0.0,0.440276298147119,0.3462603878116344,0.3462603878116344,1,1,0.19284046635207272,0.0,0.0,0.0,0.0,0,0
7,2,515452,0.2,0.2233423396381433,0,6,0.5313574651376168,0.2291889594670653,0.037328896302979565,0.5165983606557377,0.9936735195345648,0.4990642545227698,0.0,3,1,0.022544961897379773,0.8553594689130305,0.2940863843705793,0.6242813662495773,0.0,4,1,0.19284046635207272,6.499415052645263e-05,0.4953022125114075,0.5642045454545455,0.564139551304019,2,1,0.19284046635207272,0.0005993407252022775,0.0,0.0,0.0,0,0,0.1687642763913499,0.11426616489907629,0.0,0.0,0.0,0,0,0.19284046635207272,0.0,0.0,0.0,0.0,0,0,0.19284046635207272,0.0,0.0,0.0,0.0,0,0
7,3,515452,0.2,0.2000597455347553,0,6,0.47854619854297337,0.1855457991827018,0.037328896302979565,0.5165983606557377,0.9664913042550676,0.09112259276655707,0.0,3,1,0.022544961897379773,0.8553594689130305,0.85053296621301,0.6979315263908702,0.0,4,1,0.19284046635207272,6.499415052645263e-05,0.6860784300654633,0.13001383125864455,0.12994883710811808,2,1,0.19284046635207272,0.0005993407252022775,0.9712769226909221,0.9414006669842783,0.940801326259076,1,1,0.1687642763913499,0.11426616489907629,0.0,0.0,0.0,0,0,0.19284046635207272,0.0,0.440276298147119,0.4769324778490681,0.4769324778490681,1,1,0.19284046635207272,0.0,0.0,0.09170305676855896,0.09170305676855896,0,0
7,4,515452,0.2,0.19849424747088926,0,6,0.5126589094137237,0.21267232287636934,0.037328896302979565,0.5165983606557377,0.7839018522451,0.0,0.0,3,1,0.022544961897379773,0.8553594689130305,0.4325049877890782,0.5004381023907873,0.0,4,1,0.19284046635207272,6.499415052645263e-05,0.0,0.0,0.0,0,0,0.19284046635207272,0.0005993407252022775,0.0,0.0,0.0,0,0,0.1687642763913499,0.11426616489907629,0.8853955686842421,0.4985666209647264,0.3843004560656501,2,1,0.19284046635207272,0.0,0.0,0.0,0.0,0,0,0.19284046635207272,0.0,0.0,0.0,0.0,0,0
7,5,515452,0.2,0.2372759330730841,0,6,0.5770317324482804,0.27513004672247304,0.037328896302979565,0.5165983606557377,0.0,0.0,0.0,0,0,0.022544961897379773,0.8553594689130305,0.818761974515729,0.5001880406167732,0.0,4,1,0.19284046635207272,6.499415052645263e-05,0.0,0.0,0.0,0,0,0.19284046635207272,0.0005993407252022775,0.0,0.0,0.0,0,0,0.1687642763913499,0.11426616489907629,0.8742383550133175,0.49782202862476665,0.3835558637256904,2,1,0.19284046635207272,0.0,0.0,0.0,0.0,0,0,0.19284046635207272,0.0,0.0,0.0,0.0,0,0
8,1,515452,0.2,0.14342165387668215,0,7,0.3692632443361992,0.12226789681278188,0.0439518746081814,0.46828007518796994,0.9038513584697849,0.5395224677443274,0.0712423925563575,3,1,0.023972521268245547,0.8585574673546931,0.7259275640332574,0.6812769628990509,0.0,4,1,0.20581787146171412,6.499415052645263e-05,0.7631987546088546,0.13049713193116635,0.1304321377806399,2,1,0.20581787146171412,0.0005993407252022775,0.9901668825063259,0.0,0.0,1,1,0.10880411827671654,0.18916367755333208,0.8276219776635576,0.0,0.0,2,1,0.20581787146171412,0.0,0.7609425396089875,0.3776932826362484,0.3776932826362484,1,1,0.20581787146171412,0.0,0.0,0.0,0.0,0,0
8,2,515452,0.2,0.2257390087436121,0,7,0.5462702506582302,0.24820190254826566,0.0439518746081814,0.46828007518796994,0.9288401381571229,0.499001996007984,0.03072192082001407,3,1,0.023972521268245547,0.8585574673546931,0.4086230172023457,0.6264896152536602,0.0,4,1,0.20581787146171412,6.499415052645263e-05,0.5547827698930157,0.5646692166029182,0.5646042224523918,2,1,0.20581787146171412,0.0005993407252022775,0.0,0.0,0.0,0,0,0.10880411827671654,0.18916367755333208,0.0,0.0,0.0,0,0,0.20581787146171412,0.0,0.0,0.0,0.0,0,0,0.20581787146171412,0.0,0.0,0.0,0.0,0,0
8,3,515452,0.2,0.20126161130966366,0,7,0.4999883334837013,0.2062553304376151,0.0439518746081814,0.46828007518796994,0.8590787183316685,0.01669941060903733,0.0,3,1,0.023972521268245547,0.8585574673546931,0.7768082653227139,0.7015329125338142,0.0,4,1,0.20581787146171412,6.499415052645263e-05,0.6016728465890457,0.16950672645739912,0.16944173230687265,2,1,0.20581787146171412,0.0005993407252022775,0.9901668825063259,0.9421015010721944,0.9415021603469921,1,1,0.10880411827671654,0.18916367755333208,0.0,0.0,0.0,0,0,0.20581787146171412,0.0,0.7609425396089875,0.48168421052631577,0.48168421052631577,1,1,0.20581787146171412,0.0,0.0,0.09876543209876543,0.09876543209876543,0,0
8,4,515452,0.2,0.19651716175815023,0,7,0.47621372916399907,0.18754455655655264,0.0439518746081814,0.46828007518796994,0.8518578798630227,0.0,0.0,3,1,0.023972521268245547,0.8585574673546931,0.4588473227254177,0.4999374765537076,0.0,4,1,0.20581787146171412,6.499415052645263e-05,0.0,0.0,0.0,0,0,0.20581787146171412,0.0005993407252022775,0.0,0.0,0.0,0,0,0.10880411827671654,0.18916367755333208,0.9111850445708977,0.4990642545227698,0.30990057696943774,2,1,0.20581787146171412,0.0,0.0,0.0,0.0,0,0,0.20581787146171412,0.0,0.0,0.0,0.0,0,0
8,5,515452,0.2,0.23306056431189187,0,7,0.5333817193291185,0.23573031364478464,0.0439518746081814,0.46828007518796994,0.0,0.0,0.0,0,0,0.023972521268245547,0.8585574673546931,0.6946695641368955,0.5001250938203653,0.0,4,1,0.20581787146171412,6.499415052645263e-05,0.0,0.0,0.0,0,0,0.20581787146171412,0.0005993407252022775,0.0,0.0,0.0,0,0,0.10880411827671654,0.18916367755333208,0.7950224564069146,0.49887752556747317,0.3097138480141411,2,1,0.20581787146171412,0.0,0.0,0.0,0.0,0,0,0.20581787146171412,0.0,0.0,0.0,0.0,0,0
9,1,515452,0.2,0.1462463933521265,0,8,0.3673525729784388,0.12744223404332805,0.048321071406631964,0.4412387506617258,0.9294777342364012,0.5365700861393892,0.09533133547766337,3,1,0.02480581137480324,0.8595215393661941,0.6342187464181623,0.6797588285960379,0.0,4,1,0.2132112917809833,6.499415052645263e-05,0.6114669370826155,0.12829104834849211,0.12822605419796565,2,1,0.2132112917809833,0.0005993407252022775,0.9250893036223548,0.0,0.0,1,1,0.07402795009463149,0.2880145830168616,0.728618310598417,0.0,0.0,2,1,0.2132112917809833,0.002131060202450719,0.735616957793821,0.45527065527065524,0.4531395950682045,1,1,0.2132112917809833,0.0,0.0,0.0,0.0,0,0
9,2,515452,0.2,0.2321240864350002,0,8,0.5572018565901035,0.2723424631511369,0.048321071406631964,0.4412387506617258,0.9821872261522294,0.4990642545227698,0.057825503861044014,3,1,0.02480581137480324,0.8595215393661941,0.43688875645625336,0.6276235612728503,0.0,4,1,0.2132112917809833,6.499415052645263e-05,0.5841332427121769,0.564816129490274,0.5647511353397476,2,1,0.2132112917809833,0.0005993407252022775,0.0,0.0,0.0,0,0,0.07402795009463149,0.2880145830168616,0.0,0.0,0.0,0,0,0.2132112917809833,0.002131060202450719,0.0,0.0,0.0,0,0,0.2132112917809833,0.0,0.0,0.0,0.0,0,0
9,3,515452,0.2,0.20479898093564053,0,8,0.5039360271596512,0.22008129753269715,0.048321071406631964,0.4412387506617258,0.9165982695255059,0.1050185873605948,0.0,3,1,0.02480581137480324,0.8595215393661941,0.7227517091102732,0.7020627802690583,0.0,4,1,0.2132112917809833,6.499415052645263e-05,0.7090666259500684,0.15796640944167045,0.157901415291144,2,1,0.2132112917809833,0.0005993407252022775,0.9250893036223548,0.9418770843258695,0.9412777436006672,1,1,0.07402795009463149,0.2880145830168616,0.0,0.0,0.0,0,0,0.2132112917809833,0.002131060202450719,0.735616957793821,0.5175328178385182,0.5154017576360675,1,1,0.2132112917809833,0.0,0.0,0.07965738758029979,0.07965738758029979,0,0
9,4,515452,0.2,0.19089756014156287,0,8,0.4331674913446311,0.16582331749157794,0.048321071406631964,0.4412387506617258,0.8046781055436147,0.0,0.0,3,1,0.02480581137480324,0.8595215393661941,0.362239428028551,0.5002502502502503,0.0,4,1,0.2132112917809833,6.499415052645263e-05,0.0,0.0,0.0,0,0,0.2132112917809833,0.0005993407252022775,0.0,0.0,0.0,0,0,0.07402795009463149,0.2880145830168616,0.9724536018566656,0.49875311720698257,0.21073853419012095,2,1,0.2132112917809833,0.002131060202450719,0.0,0.0,0.0,0,0,0.2132112917809833,0.0,0.0,0.0,0.0,0,0
9,5,515452,0.2,0.22593297913567,0,8,0.4972934676328168,0.21431068778125978,0.048321071406631964,0.4412387506617258,0.0,0.0,0.0,0,0,0.02480581137480324,0.8595215393661941,0.6852977508199244,0.5002502502502503,0.0,4,1,0.2132112917809833,6.499415052645263e-05,0.0,0.0,0.0,0,0,0.2132112917809833,0.0005993407252022775,0.0,0.0,0.0,0,0,0.07402795009463149,0.2880145830168616,0.7323393155055108,0.49875311720698257,0.21073853419012095,2,1,0.2132112917809833,0.002131060202450719,0.0,0.0,0.0,0,0,0.2132112917809833,0.0,0.0,0.0,0.0,0,0
10,1,515452,0.2,0.14185533583915205,0,9,0.3387517199544334,0.09478389996237702,0.02823778832132298,0.6726682887266829,0.8368009725893809,0.5391588646158418,0.0,3,1,0.022028974302144906,0.8622582462080941,0.699674260964644,0.6817319303087804,0.0,4,1,0.18994664747530643,6.499203847528678e-05,0.6882897051583364,0.12294496068620443,0.12287996864772914,2,1,0.18994664747530643,0.0005993407252022775,0.9447935684367532,0.0,0.0,1,1,0.18994664747530643,0.07271418286537078,0.8396338052400261,0.0,0.0,2,1,0.18994664747530643,0.0,0.6694761389980945,0.3923930269413629,0.3923930269413629,1,1,0.18994664747530643,0.0,0.0,0.0,0.0,0,0
10,2,515452,0.2,0.2304375556899762,0,9,0.5718152623739283,0.24077279582295405,0.02823778832132298,0.6726682887266829,0.930278033631968,0.5015673981191222,0.0,3,1,0.022028974302144906,0.8622582462080941,0.47813803671334953,0.6285325161729656,0.0,4,1,0.18994664747530643,6.499203847528678e-05,0.6603827347836537,0.5616901408450704,0.5616251488065951,2,1,0.18994664747530643,0.0005993407252022775,0.0,0.0,0.0,0,0,0.18994664747530643,0.07271418286537078,0.0,0.0,0.0,0,0,0.18994664747530643,0.0,0.0,0.0,0.0,0,0,0.18994664747530643,0.0,0.0,0.0,0.0,0,0
10,3,515452,0.2,0.2003382441425363,0,9,0.5052743225865165,0.18450747429532277,0.02823778832132298,0.6726682887266829,0.8828757475038707,0.0009910802775024777,0.0,3,1,0.022028974302144906,0.8622582462080941,0.5981943701932988,0.7062249726974882,0.0,4,1,0.18994664747530643,6.499203847528678e-05,0.6813725837463249,0.21729682746631898,0.2172318354278437,2,1,0.18994664747530643,0.0005993407252022775,0.9447935684367532,0.9418493803622497,0.9412500396370475,1,1,0.18994664747530643,0.07271418286537078,0.0,0.0,0.0,0,0,0.18994664747530643,0.0,0.6694761389980945,0.47553947192065404,0.47553947192065404,1,1,0.18994664747530643,0.0,0.0,0.10108303249097472,0.10108303249097472,0,0
10,4,515452,0.2,0.19909416770439908,0,9,0.5582212729220484,0.22803013130925692,0.02823778832132298,0.6726682887266829,0.933017613239387,0.0,0.0,3,1,0.022028974302144906,0.8622582462080941,0.7218266814802757,0.4999374765537076,0.0,4,1,0.18994664747530643,6.499203847528678e-05,0.0,0.0,0.0,0,0,0.18994664747530643,0.0005993407252022775,0.0,0.0,0.0,0,0,0.18994664747530643,0.07271418286537078,0.9180981500999617,0.4990642545227698,0.426350071657399,2,1,0.18994664747530643,0.0,0.0,0.0,0.0,0,0,0.18994664747530643,0.0,0.0,0.0,0.0,0,0
10,5,515452,0.2,0.2282746966239364,0,9,0.5831155305530603,0.25190569861008916,0.02823778832132298,0.6726682887266829,0.0,0.0,0.0,0,0,0.022028974302144906,0.8622582462080941,0.4667918861866583,0.5000625390869293,0.0,4,1,0.18994664747530643,6.499203847528678e-05,0.0,0.0,0.0,0,0,0.18994664747530643,0.0005993407252022775,0.0,0.0,0.0,0,0,0.18994664747530643,0.07271418286537078,0.9026301363397117,0.49893975302482224,0.42622557015945145,2,1,0.18994664747530643,0.0,0.0,0.0,0.0,0,0,0.18994664747530643,0.0,0.0,0.0,0.0,0,0
