round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
14,5,91947,0.7606651782989502,0.6210860604478667,0.4436463982691537,0.3579602053937557,0.4436463982691537,0.33353381977896723
15,1,119710,0.39456412196159363,0.8367805530030908,0.439272972521101,0.3803787444193254,0.439272972521101,0.36055882604865286
15,2,119449,0.8538601994514465,0.5425327964235782,0.46672293788109026,0.3883890770064162,0.46672293788109026,0.3632689241301475
15,3,149271,0.4967195689678192,0.7678316618767209,0.4527449207997807,0.39842336163862163,0.4527449207997807,0.40720390745050555
15,4,163941,0.49188485741615295,0.7573456304402193,0.4369520616567096,0.378816976643772,0.4369520616567096,0.3702776182794185
15,5,91947,0.7542353868484497,0.5996715499146247,0.4425677709029545,0.3716443632503452,0.4425677709029545,0.3309179622800522
16,1,119710,0.39101502299308777,0.8397794670453597,0.44057908600862583,0.37788665042030317,0.44057908600862583,0.3611889964274538
16,2,119449,0.8509567975997925,0.5405486860501134,0.46797750171968205,0.3916587059507986,0.46797750171968205,0.3641520903304086
16,3,149271,0.4921494424343109,0.7727287952783863,0.45355790306989163,0.4003738211428274,0.45355790306989163,0.4082027617053544
16,4,163941,0.4877086579799652,0.7516972569399967,0.4390094340358717,0.3804105762886775,0.4390094340358717,0.3723003217936096
16,5,91947,0.7476235628128052,0.6123527684426898,0.4458621298129883,0.3739143750490166,0.4458621298129883,0.3354049165324693
17,1,119710,0.38893628120422363,0.835844958650071,0.4498893211081145,0.38451036921526704,0.4498893211081145,0.3541921282614437
17,2,119449,0.852331817150116,0.5363460556388082,0.46929053247509234,0.37583490772198774,0.46929053247509234,0.36127524929420546
17,3,149271,0.4932960569858551,0.7720856696880171,0.4541174468615026,0.40206444196620406,0.4541174468615026,0.40315757475447483
17,4,163941,0.49432989954948425,0.7257854960016104,0.4421041066157682,0.3818461405305636,0.4421041066157682,0.36650219738557105
17,5,91947,0.741999626159668,0.637965349603576,0.4469236943978593,0.3701893118348806,0.4469236943978593,0.3394049119100639
18,1,119710,0.38844984769821167,0.836797260045109,0.454457010401897,0.3817798232216517,0.454457010401897,0.35696564947667464
