round,client_id,class,feature,class_shap_value
1,2,DDOS,Rate,0.004833650778164156
1,2,DDOS,fin_flag_number,0.0006718786695330437
1,2,DDOS,syn_flag_number,0.015424620461271844
1,2,DDOS,rst_flag_number,0.0008740412236875273
1,2,DDOS,psh_flag_number,7.78008308816247e-05
1,2,DDOS,ack_flag_number,0.00979715455978294
1,2,DDOS,ece_flag_number,0.0
1,2,DDOS,cwr_flag_number,0.0
1,2,DDOS,ack_count,0.006464478722773492
1,2,DDOS,syn_count,0.021080829529455513
1,2,DDOS,fin_count,0.12180962325073778
1,2,DDOS,rst_count,0.040927651220408735
1,2,DDOS,HTTP,0.00011712640989571809
1,2,DDOS,HTTPS,0.0003528518565360628
1,2,DDOS,DNS,1.1155580015298483e-08
1,2,DDOS,Telnet,0.0
1,2,DDOS,SMTP,0.0
1,2,DDOS,SSH,0.0
1,2,DDOS,IRC,0.0
1,2,DDOS,TCP,0.013739825728680443
1,2,DDOS,UDP,0.0231975773407612
1,2,DDOS,DHCP,0.0
1,2,DDOS,ARP,4.2986116088883365e-08
1,2,DDOS,ICMP,0.010589039311642522
1,2,DDOS,IGMP,0.0
1,2,DDOS,IPv,2.4068436799140615e-09
1,2,DDOS,LLC,3.429814654509755e-08
1,2,DDOS,Tot sum,0.49618650749325754
1,2,DDOS,Min,0.004074222559574991
1,2,DDOS,Max,0.005925235769245774
1,2,DDOS,AVG,0.01999043539399281
1,2,DDOS,Std,0.013535411178600043
1,2,DDOS,Tot size,0.05459711991716176
1,2,DDOS,IAT,0.008855730106006376
1,2,DDOS,Number,0.003837944397855608
1,2,DDOS,Variance,0.04203712609014474
1,3,DDOS,Header_Length,0.010984397539868952
1,3,DDOS,Protocol Type,0.001023785982897607
1,3,DDOS,Time_To_Live,0.0006752659914127434
1,3,DDOS,Rate,0.0007879381808379548
1,3,DDOS,fin_flag_number,0.00010041525783890392
1,3,DDOS,syn_flag_number,0.012457209767308085
1,3,DDOS,rst_flag_number,0.00011696411147568141
1,3,DDOS,psh_flag_number,0.00013970511135994457
1,3,DDOS,ack_flag_number,0.005303529353113845
1,3,DDOS,ece_flag_number,0.0
1,3,DDOS,cwr_flag_number,0.0
1,3,DDOS,ack_count,0.005464401559584076
1,3,DDOS,syn_count,0.025571644050069155
1,3,DDOS,fin_count,0.024014248233288526
1,3,DDOS,rst_count,0.012140912120230496
1,3,DDOS,HTTP,3.4835227415896954e-05
1,3,DDOS,HTTPS,1.3703568583878223e-06
1,3,DDOS,DNS,6.748150178736978e-06
1,3,DDOS,Telnet,0.0
1,3,DDOS,SMTP,0.0
1,3,DDOS,SSH,0.0
1,3,DDOS,IRC,0.0
1,3,DDOS,TCP,0.004364204782177694
1,3,DDOS,UDP,0.026360155269503593
1,3,DDOS,DHCP,0.0
1,3,DDOS,ARP,5.432763263250873e-07
1,3,DDOS,ICMP,0.0006383374107826967
1,3,DDOS,IGMP,0.0
1,3,DDOS,IPv,2.364834858215037e-08
1,3,DDOS,LLC,6.27070740107788e-07
1,3,DDOS,Tot sum,0.07184044532477855
1,3,DDOS,Min,0.00117869199893903
1,3,DDOS,Max,0.0017579046412720344
1,3,DDOS,AVG,0.017849477112758905
1,3,DDOS,Std,0.008112622855696828
1,3,DDOS,Tot size,0.015859953430481254
1,3,DDOS,IAT,0.0009948359249392525
1,3,DDOS,Number,0.0
1,3,DDOS,Variance,0.022956603951752187
1,4,DDOS,Header_Length,0.047931641596369444
1,4,DDOS,Protocol Type,0.0013067002349998803
1,4,DDOS,Time_To_Live,0.010558599827345461
1,4,DDOS,Rate,0.0022005868508131244
1,4,DDOS,fin_flag_number,0.0005279582874891276
1,4,DDOS,syn_flag_number,0.031443354301154615
1,4,DDOS,rst_flag_number,9.171515994239598e-05
1,4,DDOS,psh_flag_number,0.0
1,4,DDOS,ack_flag_number,0.0021802352683153005
1,4,DDOS,ece_flag_number,0.0
1,4,DDOS,cwr_flag_number,0.0
1,4,DDOS,ack_count,0.0003120463072264101
1,4,DDOS,syn_count,0.049411867000162604
1,4,DDOS,fin_count,0.09369825994970142
1,4,DDOS,rst_count,0.007153267040848732
1,4,DDOS,HTTP,7.471000117220683e-07
1,4,DDOS,HTTPS,0.004830467441934161
1,4,DDOS,DNS,1.933445491886232e-06
1,4,DDOS,Telnet,0.0
1,4,DDOS,SMTP,0.0
1,4,DDOS,SSH,0.0
1,4,DDOS,IRC,0.0
1,4,DDOS,TCP,0.012870220839977265
1,4,DDOS,UDP,0.07317413524724543
1,4,DDOS,DHCP,0.0
1,4,DDOS,ARP,1.895062960102223e-05
1,4,DDOS,ICMP,0.008427487228618701
1,4,DDOS,IGMP,0.0
1,4,DDOS,IPv,5.422129470389337e-06
1,4,DDOS,LLC,2.9598149922094308e-06
1,4,DDOS,Tot sum,0.05891407188028097
1,4,DDOS,Min,0.0005781922904134262
1,4,DDOS,Max,0.0012397981881804299
1,4,DDOS,AVG,0.003960350769921206
1,4,DDOS,Std,0.003025753020483535
1,4,DDOS,Tot size,0.006890389102045447
1,4,DDOS,IAT,0.009001053733663866
1,4,DDOS,Number,0.00037239089547256297
1,4,DDOS,Variance,0.009290152677567675
1,5,DDOS,Header_Length,0.013041029395154169
1,5,DDOS,Protocol Type,0.00076943043767983
1,5,DDOS,Time_To_Live,0.003917672395687077
1,5,DDOS,Rate,0.0032795408239621794
1,5,DDOS,fin_flag_number,0.0001717130774395059
1,5,DDOS,syn_flag_number,0.031606457037196375
1,5,DDOS,rst_flag_number,0.0001750547498986066
1,5,DDOS,psh_flag_number,2.8518553685330515e-05
1,5,DDOS,ack_flag_number,0.011967865268888999
1,5,DDOS,ece_flag_number,0.0
1,5,DDOS,cwr_flag_number,0.0
1,5,DDOS,ack_count,0.003946554423600901
1,5,DDOS,syn_count,0.025370306424156296
1,5,DDOS,fin_count,0.026534725231613265
1,5,DDOS,rst_count,0.006433368344551127
1,5,DDOS,HTTP,2.4943987275705126e-08
1,5,DDOS,HTTPS,0.0019920132668197255
1,5,DDOS,DNS,5.374559680504376e-06
1,5,DDOS,Telnet,0.0
1,5,DDOS,SMTP,0.0
1,5,DDOS,SSH,0.0
